"bike","route","length_meter", "length_birdway","duration_sec", "duration_time", "count_coords", "seconds per interval"
"366","1","","285.7278158982663","","0 min 0 sec","15",""
"366","2","366.6","264.6782267050298","60","1 min 0 sec","11","0.18333333333333332"
"367","1","240.4","230.13472612109945","39.3","0 min 39 sec","11","0.27989821882951654"
"367","2","340.8","216.06131203733185","77.2","1 min 17 sec","12","0.15544041450777202"
"368","1","","221.32204144030183","","0 min 0 sec","10",""
"368","2","251.4","198.71171433975536","51.1","0 min 51 sec","10","0.19569471624266144"
"369","1","403.2","311.8692983612049","66","1 min 6 sec","10","0.15151515151515152"
"369","2","","250.94548453598836","","0 min 0 sec","10",""
"370","1","","187.26542546788926","","0 min 0 sec","10",""
"370","2","","78.73903853080131","","0 min 0 sec","10",""
"371","1","","73.25349520457979","","0 min 0 sec","10",""
"371","2","","247.29245720402164","","0 min 0 sec","10",""
"372","1","289.1","227.9920629452168","47.3","0 min 47 sec","7","0.14799154334038056"
"372","2","","265.8790978574113","","0 min 0 sec","10",""
"373","1","","308.88243736312364","","0 min 0 sec","10",""
"373","2","","206.0179563254203","","0 min 0 sec","10",""
"374","1","","304.7828764452589","","0 min 0 sec","10",""
"374","2","","148.3540104196342","","0 min 0 sec","10",""
"375","1","","173.3178333820113","","0 min 0 sec","10",""
"375","2","","90.61705551408151","","0 min 0 sec","10",""
"376","1","","167.7911743591356","","0 min 0 sec","10",""
"376","2","","173.13970354118618","","0 min 0 sec","10",""
"377","1","","231.22900047302207","","0 min 0 sec","10",""
"377","2","","253.03490980839237","","0 min 0 sec","10",""
"378","1","405.4","196.04414548147767","79","1 min 19 sec","8","0.10126582278481013"
"378","2","","361.6692411603112","","0 min 0 sec","10",""
"379","1","","222.51171944979174","","0 min 0 sec","10",""
"379","2","","107.11768045718854","","0 min 0 sec","10",""
"380","1","","132.74030450030807","","0 min 0 sec","10",""
"380","2","","238.9477362055609","","0 min 0 sec","10",""
"381","1","","178.34676005183113","","0 min 0 sec","10",""
"381","2","","120.53050628261312","","0 min 0 sec","10",""
"382","1","234.9","201.39585908161993","43.4","0 min 43 sec","7","0.16129032258064516"
"382","2","348.7","150.09954870998408","64.8","1 min 5 sec","7","0.1080246913580247"
"383","1","","101.17547905801526","","0 min 0 sec","10",""
"383","2","","144.79261060938776","","0 min 0 sec","10",""
"384","1","","235.37932458373294","","0 min 0 sec","10",""
"384","2","","179.5971946502615","","0 min 0 sec","10",""
"385","1","","185.3627658195749","","0 min 0 sec","10",""
"385","2","","255.67930233466612","","0 min 0 sec","10",""
"386","1","","130.3190304350534","","0 min 0 sec","10",""
"386","2","","243.47167838518905","","0 min 0 sec","10",""
"387","1","","268.86578062578195","","0 min 0 sec","10",""
"387","2","","223.87667028082416","","0 min 0 sec","10",""
"388","1","","213.2035097854611","","0 min 0 sec","15",""
"388","2","","220.83059372987887","","0 min 0 sec","15",""
"389","1","487.5","197.07708693752164","79.8","1 min 20 sec","15","0.1879699248120301"
"389","2","","272.70328691711666","","0 min 0 sec","15",""
"390","1","","280.00879076882734","","0 min 0 sec","15",""
"390","2","","151.80495293860773","","0 min 0 sec","15",""
"391","1","416.5","265.0149512368389","101.9","1 min 42 sec","13","0.12757605495583904"
"391","2","","261.13049299630154","","0 min 0 sec","15",""
"392","1","","312.5171180172921","","0 min 0 sec","15",""
"392","2","394.6","254.3914674076263","64.6","1 min 5 sec","14","0.21671826625387"
"393","1","","727.518940064259","","0 min 0 sec","15",""
"393","2","290.1","236.76404157558505","54.1","0 min 54 sec","8","0.14787430683918668"
"394","1","","242.0697768829878","","0 min 0 sec","15",""
"394","2","318.4","242.0697768829878","80.8","1 min 21 sec","15","0.18564356435643564"
"395","1","","153.6096511046479","","0 min 0 sec","15",""
"395","2","364.7","265.1843371157589","59.7","0 min 60 sec","12","0.20100502512562812"
"396","1","259.9","200.87102331170664","53.1","0 min 53 sec","14","0.263653483992467"
"396","2","321.5","210.4537345803082","52.6","0 min 53 sec","12","0.22813688212927757"
"397","1","","164.34372721348007","","0 min 0 sec","15",""
"397","2","","236.20264547462148","","0 min 0 sec","15",""
"398","1","","195.20394534224457","","0 min 0 sec","15",""
"398","2","","208.5249214889514","","0 min 0 sec","15",""
"399","1","","278.0460658318167","","0 min 0 sec","15",""
"399","2","","231.59584740489976","","0 min 0 sec","15",""
"400","1","","145.2204936381425","","0 min 0 sec","15",""
"400","2","328.8","291.4375634162611","53.8","0 min 54 sec","12","0.2230483271375465"
"401","1","","233.56253160000406","","0 min 0 sec","15",""
"401","2","","303.7453013256937","","0 min 0 sec","15",""
"402","1","","270.2129143429031","","0 min 0 sec","15",""
"402","2","250.2","223.69860774992074","40.9","0 min 41 sec","13","0.31784841075794623"
"403","1","339.2","268.41816841144936","55.5","0 min 56 sec","7","0.12612612612612611"
"403","2","","290.01185839381907","","0 min 0 sec","15",""
"404","1","291.6","243.44014784851413","52.2","0 min 52 sec","11","0.210727969348659"
"404","2","","304.92545396650837","","0 min 0 sec","15",""
"405","1","377.5","306.25900248329157","61.8","1 min 2 sec","13","0.21035598705501618"
"405","2","","282.2979764808514","","0 min 0 sec","15",""
"406","1","300.4","224.84973491671502","49.2","0 min 49 sec","11","0.22357723577235772"
"406","2","378.6","272.72138291170177","62","1 min 2 sec","13","0.20967741935483872"
"407","1","","261.14415671441054","","0 min 0 sec","15",""
"407","2","308","265.02099899752267","50.4","0 min 50 sec","11","0.21825396825396826"
"408","1","371","216.45239120401254","60.7","1 min 1 sec","10","0.16474464579901152"
"408","2","","30.164429464934553","","0 min 0 sec","15",""
"409","1","176.8","168.5033495247817","41.8","0 min 42 sec","7","0.1674641148325359"
"409","2","388.3","284.77644049715695","75","1 min 15 sec","7","0.09333333333333334"
"410","1","","247.98879041121856","","0 min 0 sec","15",""
"410","2","","218.4836829158514","","0 min 0 sec","15",""
"411","1","354.5","254.76717060420845","58","0 min 58 sec","6","0.10344827586206896"
"411","2","","147.4170205807739","","0 min 0 sec","15",""
"412","1","373.9","290.1788683506842","61.2","1 min 1 sec","12","0.19607843137254902"
"412","2","290.9","189.34618100249418","47.6","0 min 48 sec","13","0.27310924369747897"
"413","1","","293.98292076341323","","0 min 0 sec","15",""
"413","2","","249.36505044960788","","0 min 0 sec","15",""
"414","1","296.8","153.41185374720624","71.2","1 min 11 sec","11","0.1544943820224719"
"414","2","","593.6196719335129","","0 min 0 sec","15",""
"415","1","","226.56704582759764","","0 min 0 sec","15",""
"415","2","","171.20842286094427","","0 min 0 sec","15",""
"416","1","","265.8019943849616","","0 min 0 sec","15",""
"416","2","239.9","169.9612179468429","39.3","0 min 39 sec","15","0.3816793893129771"
"417","1","","191.67011124194622","","0 min 0 sec","15",""
"417","2","294.7","207.22911477138518","48.2","0 min 48 sec","11","0.22821576763485477"
"418","1","264.7","218.67058068891913","43.3","0 min 43 sec","12","0.2771362586605081"
"418","2","270.7","270.21408645455114","44.3","0 min 44 sec","6","0.13544018058690746"
"419","1","","136.94416638227912","","0 min 0 sec","15",""
"419","2","","161.89819756759152","","0 min 0 sec","15",""
"420","1","267.2","201.54427750097562","43.7","0 min 44 sec","12","0.2745995423340961"
"420","2","","178.98640619295242","","0 min 0 sec","15",""
"421","1","","164.31265232295067","","0 min 0 sec","15",""
"421","2","","196.21479744013882","","0 min 0 sec","15",""
"422","1","","213.01028424216327","","0 min 0 sec","15",""
"422","2","","211.5345558100447","","0 min 0 sec","15",""
"423","1","","74.83172497871729","","0 min 0 sec","15",""
"423","2","307","250.45603773310438","50.2","0 min 50 sec","13","0.2589641434262948"
"424","1","366.4","260.34828640189943","60","1 min 0 sec","12","0.2"
"424","2","258.6","244.26503199914094","42.3","0 min 42 sec","11","0.2600472813238771"
"425","1","342","212.01583799404148","66.8","1 min 7 sec","15","0.22455089820359284"
"425","2","407.6","217.03349143443305","76.7","1 min 17 sec","15","0.19556714471968709"
"426","1","217.1","216.18714092689277","35.5","0 min 36 sec","4","0.11267605633802817"
"426","2","","298.1786764780078","","0 min 0 sec","15",""
"427","1","","76.93233110445844","","0 min 0 sec","15",""
"427","2","","174.96451613544826","","0 min 0 sec","15",""
"428","1","238.8","229.287991015905","39.1","0 min 39 sec","8","0.20460358056265984"
"428","2","","195.83724029074705","","0 min 0 sec","15",""
"429","1","195.9","187.0556236467169","32.1","0 min 32 sec","6","0.18691588785046728"
"429","2","336.1","280.64666946825093","58.8","0 min 59 sec","11","0.1870748299319728"
"430","1","","291.2175801544297","","0 min 0 sec","15",""
"430","2","251.8","188.27437489044263","41.2","0 min 41 sec","14","0.3398058252427184"
"431","1","","177.05268183260358","","0 min 0 sec","15",""
"431","2","","155.10901726079203","","0 min 0 sec","15",""
"432","1","126.3","118.71272325505497","20.7","0 min 21 sec","4","0.1932367149758454"
"432","2","295.4","210.13169675136132","54.8","0 min 55 sec","9","0.1642335766423358"
"433","1","","132.81038890588079","","0 min 0 sec","15",""
"433","2","","208.24944293673366","","0 min 0 sec","15",""
"434","1","248.1","220.58578810817684","40.6","0 min 41 sec","13","0.32019704433497537"
"434","2","","248.45465199434207","","0 min 0 sec","15",""
"435","1","","174.74748384046595","","0 min 0 sec","15",""
"435","2","259.3","253.5123042656284","42.4","0 min 42 sec","11","0.25943396226415094"
"436","1","578.6","291.77942386541247","94.7","1 min 35 sec","10","0.10559662090813093"
"436","2","321.7","277.0173583739148","52.6","0 min 53 sec","7","0.13307984790874525"
"437","1","","235.55438383721918","","0 min 0 sec","15",""
"437","2","","221.4434754283398","","0 min 0 sec","15",""
"438","1","","179.6722096734967","","0 min 0 sec","15",""
"438","2","","240.5755051633965","","0 min 0 sec","15",""
"439","1","","744.4631793577156","","0 min 0 sec","15",""
"439","2","364","267.5068182005814","67.2","1 min 7 sec","14","0.20833333333333331"
"440","1","334.6","243.97622426481573","54.8","0 min 55 sec","6","0.10948905109489052"
"440","2","395.9","292.8941444513413","64.8","1 min 5 sec","9","0.1388888888888889"
"441","1","","247.91869595376903","","0 min 0 sec","15",""
"441","2","327.2","249.71234786096554","53.5","0 min 54 sec","13","0.24299065420560748"
"442","1","324.9","225.89589119402814","53.2","0 min 53 sec","8","0.15037593984962405"
"442","2","361.1","256.25428941379005","59.1","0 min 59 sec","10","0.1692047377326565"
"443","1","","292.66030480223293","","0 min 0 sec","15",""
"443","2","","290.92384588314656","","0 min 0 sec","15",""
"444","1","","269.994969849529","","0 min 0 sec","15",""
"444","2","257.5","236.75669424774568","54.9","0 min 55 sec","11","0.20036429872495448"
"445","1","","536.3217631999555","","0 min 0 sec","15",""
"445","2","274.2","247.77809920020857","47.2","0 min 47 sec","8","0.1694915254237288"
"446","1","409.3","204.0321088392248","76","1 min 16 sec","15","0.19736842105263158"
"446","2","234.3","184.90881899842827","53.5","0 min 54 sec","15","0.2803738317757009"
"447","1","","312.7541820395034","","0 min 0 sec","15",""
"447","2","","145.87978842004867","","0 min 0 sec","15",""
"448","1","","193.61924277786287","","0 min 0 sec","15",""
"448","2","312.4","187.34346847008555","111.8","1 min 52 sec","14","0.12522361359570663"
"449","1","290.6","224.83711585631528","47.6","0 min 48 sec","10","0.21008403361344538"
"449","2","","252.12674067536338","","0 min 0 sec","15",""
"450","1","410.3","279.7460537265898","67.1","1 min 7 sec","8","0.11922503725782416"
"450","2","354","252.66622746889013","57.9","0 min 58 sec","6","0.10362694300518135"
"451","1","324.2","284.6805259007496","53","0 min 53 sec","15","0.2830188679245283"
"451","2","316.6","242.0565273723795","51.8","0 min 52 sec","12","0.23166023166023167"
"452","1","","145.18962473422897","","0 min 0 sec","15",""
"452","2","","243.37324950956344","","0 min 0 sec","15",""
"453","1","","245.07144923463244","","0 min 0 sec","15",""
"453","2","","239.50330681486736","","0 min 0 sec","15",""
"454","1","414.4","204.67775692953333","105.8","1 min 46 sec","14","0.13232514177693763"
"454","2","265.6","188.7755158434802","44","0 min 44 sec","15","0.3409090909090909"
"455","1","","441.2394954461175","","0 min 0 sec","15",""
"455","2","","246.48694804485962","","0 min 0 sec","15",""
"456","1","","314.8563332429336","","0 min 0 sec","15",""
"456","2","321.7","230.97911749313383","52.6","0 min 53 sec","12","0.22813688212927757"
"457","1","555.3","239.95310144970168","106.4","1 min 46 sec","15","0.14097744360902256"
"457","2","","115.65311382995064","","0 min 0 sec","15",""
"458","1","","277.1974121670445","","0 min 0 sec","15",""
"458","2","327.8","255.95322744997102","53.6","0 min 54 sec","6","0.11194029850746269"
"459","1","","98.05351284339027","","0 min 0 sec","15",""
"459","2","","179.26801557438543","","0 min 0 sec","15",""
"460","1","391.5","264.27524768384774","64.8","1 min 5 sec","9","0.1388888888888889"
"460","2","502.9","180.35849905177346","82.3","1 min 22 sec","13","0.15795868772782504"
"461","1","239.1","207.04650746481374","105.8","1 min 46 sec","15","0.14177693761814744"
"461","2","","92.63452632083951","","0 min 0 sec","15",""
"462","1","","355.458380623774","","0 min 0 sec","15",""
"462","2","471.5","310.3132415305361","77.2","1 min 17 sec","13","0.16839378238341968"
"463","1","","210.06347250322548","","0 min 0 sec","15",""
"463","2","294.2","250.39318034413438","48.1","0 min 48 sec","10","0.20790020790020788"
"464","1","192.4","188.88963639079574","35.3","0 min 35 sec","7","0.19830028328611898"
"464","2","219.3","154.18528439036106","35.9","0 min 36 sec","9","0.25069637883008355"
"465","1","","237.32878337056016","","0 min 0 sec","15",""
"465","2","","230.3543566111966","","0 min 0 sec","15",""
"466","1","276.5","196.6340939986296","45.2","0 min 45 sec","11","0.24336283185840707"
"466","2","","265.31252384223893","","0 min 0 sec","15",""
"467","1","563.5","254.5224878983764","92.2","1 min 32 sec","15","0.16268980477223427"
"467","2","302.7","226.75546706085973","49.5","0 min 50 sec","12","0.24242424242424243"
"468","1","","281.55109066504315","","0 min 0 sec","15",""
"468","2","","142.06267827446084","","0 min 0 sec","15",""
"469","1","251.7","250.96572492817282","41.2","0 min 41 sec","6","0.14563106796116504"
"469","2","564.9","304.95362364652715","92.4","1 min 32 sec","12","0.12987012987012986"
"470","1","","124.33403665322193","","0 min 0 sec","15",""
"470","2","286.5","253.3756230910321","47.9","0 min 48 sec","15","0.31315240083507306"
"471","1","","369.18984141259995","","0 min 0 sec","15",""
"471","2","308.9","211.87167103096579","61.1","1 min 1 sec","14","0.22913256955810146"
"472","1","420.8","215.64374919052761","86.7","1 min 27 sec","15","0.17301038062283736"
"472","2","257","185.70486721557023","59.9","0 min 60 sec","6","0.1001669449081803"
"473","1","","346.6258604176","","0 min 0 sec","15",""
"473","2","","317.69170425265065","","0 min 0 sec","15",""
"474","1","362.1","296.2364921625572","59.3","0 min 59 sec","12","0.20236087689713322"
"474","2","94.9","86.22353585173214","38.5","0 min 39 sec","8","0.2077922077922078"
"475","1","207.9","198.9211641185973","34","0 min 34 sec","8","0.23529411764705882"
"475","2","","305.18398374463607","","0 min 0 sec","15",""
"476","1","430.2","267.13498664833827","70.4","1 min 10 sec","15","0.2130681818181818"
"476","2","321.3","291.87786246602076","59.6","0 min 60 sec","14","0.2348993288590604"
"477","1","","247.55276607124875","","0 min 0 sec","15",""
"477","2","","197.6771136315643","","0 min 0 sec","15",""
"478","1","","378.36993966290026","","0 min 0 sec","15",""
"478","2","404.7","310.1545224162276","66.2","1 min 6 sec","14","0.21148036253776434"
"479","1","347.9","257.117755932413","56.9","0 min 57 sec","15","0.26362038664323373"
"479","2","","208.7411675512688","","0 min 0 sec","15",""
"480","1","","286.8249532402309","","0 min 0 sec","15",""
"480","2","","118.35723742797335","","0 min 0 sec","15",""
"481","1","","304.97258712346655","","0 min 0 sec","15",""
"481","2","258.5","200.7341700264475","42.3","0 min 42 sec","15","0.3546099290780142"
"482","1","","132.45968229248845","","0 min 0 sec","15",""
"482","2","","154.62595233808338","","0 min 0 sec","15",""
"483","1","","319.27471945085034","","0 min 0 sec","15",""
"483","2","326.4","227.1515156505325","53.4","0 min 53 sec","10","0.18726591760299627"
"484","1","","159.62020395547032","","0 min 0 sec","15",""
"484","2","","149.54262860458581","","0 min 0 sec","15",""
"485","1","","268.961236913902","","0 min 0 sec","15",""
"485","2","327.2","279.95100426450796","53.5","0 min 54 sec","11","0.205607476635514"
"486","1","","54.035884594150936","","0 min 0 sec","15",""
"486","2","316.6","261.0797226189788","62.2","1 min 2 sec","15","0.24115755627009644"
"487","1","316.4","224.18511254842122","55","0 min 55 sec","15","0.2727272727272727"
"487","2","285.6","211.87481563174458","65.4","1 min 5 sec","8","0.12232415902140671"
"488","1","397.6","294.28794895748024","65.1","1 min 5 sec","10","0.15360983102918588"
"488","2","423.6","287.0277204179554","69.3","1 min 9 sec","12","0.17316017316017318"
"489","1","349.1","252.84192201593297","60.7","1 min 1 sec","10","0.16474464579901152"
"489","2","336.7","215.75682325283685","58.7","0 min 59 sec","15","0.2555366269165247"
"490","1","441.9","263.49107666811676","72.3","1 min 12 sec","12","0.16597510373443983"
"490","2","626.9","268.6735409852573","102.6","1 min 43 sec","15","0.14619883040935674"
"491","1","323.9","214.61814245992883","73.5","1 min 14 sec","15","0.20408163265306123"
"491","2","","330.302802653609","","0 min 0 sec","15",""
"492","1","236.3","223.09682657628196","38.7","0 min 39 sec","9","0.23255813953488372"
"492","2","","237.60950956792834","","0 min 0 sec","15",""
"493","1","423.8","292.23137718044603","80.2","1 min 20 sec","12","0.14962593516209477"
"493","2","344.4","276.3491565552857","65.5","1 min 6 sec","11","0.16793893129770993"
"494","1","287.3","245.90783223906732","53.7","0 min 54 sec","12","0.22346368715083798"
"494","2","","258.19898376990983","","0 min 0 sec","15",""
"495","1","","295.93333527192436","","0 min 0 sec","15",""
"495","2","","222.5821522607006","","0 min 0 sec","15",""
"496","1","","222.5081415880262","","0 min 0 sec","15",""
"496","2","254.5","236.5052441763281","48.3","0 min 48 sec","11","0.2277432712215321"
"497","1","334.3","247.93392347311857","60.6","1 min 1 sec","13","0.2145214521452145"
"497","2","365.7","267.75574136299446","59.8","0 min 60 sec","9","0.1505016722408027"
"498","1","342","241.7540264199422","66.9","1 min 7 sec","9","0.13452914798206278"
"498","2","291.9","268.3837941556475","47.8","0 min 48 sec","8","0.1673640167364017"
"499","1","359.7","238.60085078360308","58.8","0 min 59 sec","15","0.25510204081632654"
"499","2","373.9","248.89736758923425","61.2","1 min 1 sec","15","0.24509803921568626"
"500","1","","232.84716996026646","","0 min 0 sec","15",""
"500","2","331.2","277.42392110800654","82.1","1 min 22 sec","12","0.146163215590743"
"501","1","318.5","242.10671763685812","63.1","1 min 3 sec","13","0.20602218700475436"
"501","2","335.3","249.7195260269308","69.1","1 min 9 sec","13","0.1881331403762663"
"502","1","263.8","236.6056157586572","44.2","0 min 44 sec","17","0.3846153846153846"
"502","2","","122.21966963666932","","0 min 0 sec","20",""
"503","1","314.5","223.02877715001696","51.5","0 min 52 sec","16","0.3106796116504854"
"503","2","216.1","180.19802529038458","35.4","0 min 35 sec","13","0.3672316384180791"
"504","1","","363.85565998732244","","0 min 0 sec","20",""
"504","2","","329.0374121589529","","0 min 0 sec","20",""
"505","1","223.7","137.72243046756478","44.7","0 min 45 sec","11","0.24608501118568232"
"505","2","","222.58405862994442","","0 min 0 sec","20",""
"506","1","394.1","258.23563269848444","85","1 min 25 sec","14","0.16470588235294117"
"506","2","352.6","245.9758484801921","77.8","1 min 18 sec","14","0.17994858611825193"
"507","1","512.2","268.1124747179983","83.8","1 min 24 sec","12","0.1431980906921241"
"507","2","277.4","233.756818932234","45.4","0 min 45 sec","10","0.22026431718061676"
"508","1","419.5","288.4994059151749","120.5","2 min 1 sec","13","0.1078838174273859"
"508","2","443.4","254.6773931586401","124.4","2 min 4 sec","13","0.1045016077170418"
"509","1","242","195.48623809878546","46.8","0 min 47 sec","6","0.12820512820512822"
"509","2","345.2","266.99763278558123","58.9","0 min 59 sec","12","0.2037351443123939"
"510","1","","532.9638603102297","","0 min 0 sec","20",""
"510","2","328.3","244.29222531987153","53.7","0 min 54 sec","14","0.260707635009311"
"511","1","371.8","266.7891850756741","60.8","1 min 1 sec","11","0.18092105263157895"
"511","2","321.4","210.95978898151714","75.4","1 min 15 sec","13","0.17241379310344826"
"512","1","","303.60131933867723","","0 min 0 sec","20",""
"512","2","302.3","202.4423019055917","69.9","1 min 10 sec","16","0.228898426323319"
"513","1","356.7","275.790024941229","67","1 min 7 sec","18","0.26865671641791045"
"513","2","429.8","273.57257399554464","80","1 min 20 sec","15","0.1875"
"514","1","310.3","251.97605606271622","53.8","0 min 54 sec","13","0.241635687732342"
"514","2","","294.937718329869","","0 min 0 sec","20",""
"515","1","430.2","255.3223219866854","70.4","1 min 10 sec","15","0.2130681818181818"
"515","2","219.2","203.9247794321835","35.9","0 min 36 sec","6","0.1671309192200557"
"516","1","615.3","261.79364132116183","108","1 min 48 sec","10","0.09259259259259259"
"516","2","199.2","163.4819539870522","33.8","0 min 34 sec","5","0.14792899408284024"
"517","1","306.1","204.68068073067928","50.1","0 min 50 sec","14","0.27944111776447106"
"517","2","369","199.38064894430372","85","1 min 25 sec","15","0.17647058823529413"
"518","1","1080.5","203.4066917566439","177.1","2 min 57 sec","19","0.10728402032749859"
"518","2","","1005.5078213415585","","0 min 0 sec","20",""
"519","1","","304.77729781127516","","0 min 0 sec","20",""
"519","2","","256.1720681999855","","0 min 0 sec","20",""
"520","1","424.3","206.6147042437633","69.4","1 min 9 sec","9","0.12968299711815562"
"520","2","369.5","256.49022374125343","60.5","1 min 1 sec","9","0.1487603305785124"
"521","1","212.6","188.66239551920222","47.8","0 min 48 sec","12","0.2510460251046025"
"521","2","213.8","188.71568359005897","48","0 min 48 sec","15","0.3125"
"522","1","375.7","262.10261872361735","90.8","1 min 31 sec","11","0.1211453744493392"
"522","2","325.5","204.52076957428392","143.6","2 min 24 sec","7","0.04874651810584958"
"523","1","310","282.8252061424462","50.7","0 min 51 sec","7","0.1380670611439842"
"523","2","320.9","262.3004342532666","59.9","0 min 60 sec","10","0.1669449081803005"
"524","1","499.9","210.97155530971912","81.8","1 min 22 sec","15","0.18337408312958436"
"524","2","","171.4551839544324","","0 min 0 sec","20",""
"525","1","","289.3508947474651","","0 min 0 sec","20",""
"525","2","261.2","256.7864360345738","42.8","0 min 43 sec","6","0.14018691588785048"
"526","1","453.4","235.78882400915853","74.2","1 min 14 sec","11","0.14824797843665768"
"526","2","576.9","293.4067899668921","152.5","2 min 33 sec","12","0.07868852459016394"
"527","1","365.7","279.0922961050129","59.8","0 min 60 sec","6","0.10033444816053512"
"527","2","403.5","244.49311700928942","73.8","1 min 14 sec","9","0.12195121951219513"
"528","1","457.3","282.5639369621709","74.8","1 min 15 sec","14","0.18716577540106952"
"528","2","656.2","239.89259122849018","130.4","2 min 10 sec","19","0.14570552147239263"
"529","1","558.6","302.7367029080167","147.3","2 min 27 sec","13","0.08825526137135098"
"529","2","475.8","267.25026999557673","146.8","2 min 27 sec","15","0.10217983651226158"
"530","1","232.9","225.7526098635924","38.1","0 min 38 sec","8","0.2099737532808399"
"530","2","248.6","235.15983125119885","40.7","0 min 41 sec","8","0.19656019656019655"
"531","1","388.7","265.7318262357539","106.8","1 min 47 sec","13","0.12172284644194757"
"531","2","287.4","263.5171050772565","95.3","1 min 35 sec","12","0.12591815320041974"
"532","1","","212.4360173418862","","0 min 0 sec","20",""
"532","2","","198.48456234406189","","0 min 0 sec","20",""
"533","1","","140.4707303104905","","0 min 0 sec","20",""
"533","2","248.1","237.57664090587986","40.6","0 min 41 sec","15","0.3694581280788177"
"534","1","","305.26524064191744","","0 min 0 sec","20",""
"534","2","256.7","189.5848366886799","42","0 min 42 sec","8","0.19047619047619047"
"535","1","311.2","234.86424144141304","50.9","0 min 51 sec","10","0.19646365422396858"
"535","2","400.9","253.02108070468248","65.6","1 min 6 sec","12","0.1829268292682927"
"536","1","","656.051557404597","","0 min 0 sec","20",""
"536","2","379","254.6949104035708","62","1 min 2 sec","13","0.20967741935483872"
"537","1","406.3","280.39624817029943","73.7","1 min 14 sec","10","0.13568521031207598"
"537","2","324.5","270.65169422877455","74","1 min 14 sec","13","0.17567567567567569"
"538","1","318.5","260.6569365616817","76.5","1 min 17 sec","18","0.23529411764705882"
"538","2","318","286.61854935207424","67","1 min 7 sec","13","0.19402985074626866"
"539","1","458.6","291.9681889943095","77.7","1 min 18 sec","19","0.24453024453024452"
"539","2","303.4","262.24751311777095","64.8","1 min 5 sec","10","0.154320987654321"
"540","1","","275.4495213003112","","0 min 0 sec","20",""
"540","2","152.2","147.35103424382874","24.9","0 min 25 sec","10","0.40160642570281124"
"541","1","","306.49993569264","","0 min 0 sec","20",""
"541","2","350.7","216.42947819552336","76.4","1 min 16 sec","18","0.23560209424083767"
"542","1","304.2","211.41333209661394","49.8","0 min 50 sec","17","0.3413654618473896"
"542","2","339.6","233.6105200647005","71.5","1 min 12 sec","14","0.1958041958041958"
"543","1","","1073.648018407691","","0 min 0 sec","20",""
"543","2","270.9","247.79506151442905","44.3","0 min 44 sec","9","0.20316027088036118"
"544","1","437.2","305.5571410870608","71.5","1 min 12 sec","14","0.1958041958041958"
"544","2","316","243.54515219445244","51.7","0 min 52 sec","12","0.23210831721470018"
"545","1","239.9","172.74446656412164","60.8","1 min 1 sec","8","0.13157894736842105"
"545","2","366.1","225.50302667288378","80.1","1 min 20 sec","10","0.12484394506866418"
"546","1","368.6","252.38467440993355","60.3","1 min 0 sec","13","0.21558872305140964"
"546","2","445.3","310.8503676757778","90.4","1 min 30 sec","17","0.18805309734513273"
"547","1","276.3","235.7847667988346","50.4","0 min 50 sec","8","0.15873015873015872"
"547","2","325.5","270.31757698406716","53.7","0 min 54 sec","17","0.3165735567970205"
"548","1","","369.1865335524267","","0 min 0 sec","20",""
"548","2","261.2","205.18473443027096","42.7","0 min 43 sec","14","0.32786885245901637"
"549","1","374.5","231.78263638306143","61.3","1 min 1 sec","15","0.24469820554649266"
"549","2","323.8","256.5691878077464","82.3","1 min 22 sec","11","0.1336573511543135"
"550","1","574.2","274.6497381513732","98.8","1 min 39 sec","13","0.13157894736842105"
"550","2","400.5","246.71679358923143","65.5","1 min 6 sec","13","0.1984732824427481"
"551","1","231.2","227.7486423312783","47.6","0 min 48 sec","11","0.2310924369747899"
"551","2","353.4","241.6757422612739","57.8","0 min 58 sec","7","0.12110726643598617"
"552","1","360.4","277.98213471140957","77.5","1 min 18 sec","20","0.25806451612903225"
"552","2","312.1","203.50639425225253","68.4","1 min 8 sec","10","0.14619883040935672"
"553","1","","305.14579975628874","","0 min 0 sec","20",""
"553","2","","285.1887544368521","","0 min 0 sec","20",""
"554","1","","56.45141047767406","","0 min 0 sec","20",""
"554","2","426.3","224.22771338602334","72.5","1 min 13 sec","13","0.1793103448275862"
"555","1","398.6","329.7872583546479","65.2","1 min 5 sec","13","0.19938650306748465"
"555","2","268","247.24514699118546","43.9","0 min 44 sec","12","0.2733485193621868"
"556","1","","161.49898082708467","","0 min 0 sec","20",""
"556","2","325.7","235.53484461694205","53.3","0 min 53 sec","9","0.16885553470919326"
"557","1","","1085.720170340668","","0 min 0 sec","20",""
"557","2","238.6","204.33239067934724","39","0 min 39 sec","10","0.2564102564102564"
"558","1","391.5","244.17102217022122","64.1","1 min 4 sec","15","0.234009360374415"
"558","2","357.8","239.54445249032455","58.5","0 min 59 sec","13","0.2222222222222222"
"559","1","695","240.25690016206582","121.2","2 min 1 sec","17","0.14026402640264027"
"559","2","411.2","291.2198360562829","67.3","1 min 7 sec","13","0.19316493313521546"
"560","1","","526.8280434633799","","0 min 0 sec","20",""
"560","2","409.8","187.9917941793745","67.1","1 min 7 sec","11","0.1639344262295082"
"561","1","377","238.94019527481763","96.9","1 min 37 sec","14","0.14447884416924664"
"561","2","0.3","0","0.1","0 min 0 sec","2","20"
"562","1","241.3","201.12323347128762","39.5","0 min 40 sec","6","0.1518987341772152"
